Deck Name,Card Name,Quantity,Type
Gouging Fire,Gouging Fire ex TEF 38,3,Pokemon
Gouging Fire,Entei V BRS 22,1,Pokemon
Gouging Fire,Delphox V LOR 27,1,Pokemon
Gouging Fire,Fezandipiti ex SFA 38,1,Pokemon
Gouging Fire,Mew ex MEW 151,1,Pokemon
Gouging Fire,Squawkabilly ex PAL 169,1,Pokemon
Gouging Fire,Lumineon V BRS 40,1,Pokemon
Gouging Fire,Koraidon SSP 116,1,Pokemon
Gouging Fire,Munkidori TWM 95,1,Pokemon
Gouging Fire,Flutter Mane TEF 78,1,Pokemon
Gouging Fire,Iron Bundle PAR 56,1,Pokemon
Gouging Fire,Radiant Greninja ASR 46,1,Pokemon
Gouging Fire,Professor Sada's Vitality PAR 170,4,Trainer
Gouging Fire,Boss's Orders PAL 172,2,Trainer
Gouging Fire,Kieran TWM 154,1,Trainer
Gouging Fire,Ultra Ball SVI 196,4,Trainer
Gouging Fire,Nest Ball SVI 181,3,Trainer
Gouging Fire,Earthen Vessel PAR 163,3,Trainer
Gouging Fire,Energy Switch SVI 173,3,Trainer
Gouging Fire,Trekking Shoes ASR 156,2,Trainer
Gouging Fire,Night Stretcher SFA 61,2,Trainer
Gouging Fire,Switch Cart ASR 154,1,Trainer
Gouging Fire,Secret Box TWM 163,1,Trainer
Gouging Fire,Bravery Charm PAL 173,2,Trainer
Gouging Fire,Forest Seal Stone SIT 156,1,Trainer
Gouging Fire,Magma Basin BRS 144,4,Trainer
Gouging Fire,Fire Energy SVE 10,7,Energy
Gouging Fire,Jet Energy PAL 190,4,Energy
Gouging Fire,Darkness Energy SVE 15,2,Energy
Cards,"14 Pokemon, 33 Trainer, 13 Energy",,
Gouging Fire,Gouging Fire ex TEF 38,3,Pokemon
Gouging Fire,Radiant Greninja ASR 46,1,Pokemon
Gouging Fire,Fezandipiti ex SFA 38,1,Pokemon
Gouging Fire,Latias ex SSP 76,1,Pokemon
Gouging Fire,Koraidon SSP 116,1,Pokemon
Gouging Fire,Squawkabilly ex PAL 169,1,Pokemon
Gouging Fire,Entei V BRS 22,1,Pokemon
Gouging Fire,Flutter Mane TEF 78,1,Pokemon
Gouging Fire,Munkidori TWM 95,1,Pokemon
Gouging Fire,Professor Sada's Vitality PAR 170,4,Trainer
Gouging Fire,Iono PAL 185,2,Trainer
Gouging Fire,Boss's Orders PAL 172,2,Trainer
Gouging Fire,Nest Ball SVI 181,4,Trainer
Gouging Fire,Earthen Vessel PAR 163,3,Trainer
Gouging Fire,Pokémon Catcher SVI 187,3,Trainer
Gouging Fire,Ultra Ball SVI 196,3,Trainer
Gouging Fire,Pokégear 3.0 SVI 186,2,Trainer
Gouging Fire,Night Stretcher SFA 61,2,Trainer
Gouging Fire,Energy Switch SVI 173,2,Trainer
Gouging Fire,Secret Box TWM 163,1,Trainer
Gouging Fire,Switch Cart ASR 154,1,Trainer
Gouging Fire,Pal Pad SVI 182,1,Trainer
Gouging Fire,Trekking Shoes ASR 156,1,Trainer
Gouging Fire,Forest Seal Stone SIT 156,1,Trainer
Gouging Fire,Bravery Charm PAL 173,1,Trainer
Gouging Fire,Ancient Booster Energy Capsule TEF 140,1,Trainer
Gouging Fire,Magma Basin BRS 144,3,Trainer
Gouging Fire,Fire Energy SVE 10,7,Energy
Gouging Fire,Jet Energy PAL 190,3,Energy
Gouging Fire,Darkness Energy SVE 15,2,Energy
Cards,"11 Pokemon, 37 Trainer, 12 Energy",,
Gouging Fire,Gouging Fire ex TEF 38,3,Pokemon
Gouging Fire,Entei V BRS 22,1,Pokemon
Gouging Fire,Delphox V LOR 27,1,Pokemon
Gouging Fire,Munkidori TWM 95,1,Pokemon
Gouging Fire,Koraidon SSP 116,1,Pokemon
Gouging Fire,Flutter Mane TEF 78,1,Pokemon
Gouging Fire,Radiant Greninja ASR 46,1,Pokemon
Gouging Fire,Iron Bundle PAR 56,1,Pokemon
Gouging Fire,Fezandipiti ex SFA 38,1,Pokemon
Gouging Fire,Mew ex MEW 151,1,Pokemon
Gouging Fire,Squawkabilly ex PAL 169,1,Pokemon
Gouging Fire,Latias ex SSP 76,1,Pokemon
Gouging Fire,Professor Sada's Vitality PAR 170,4,Trainer
Gouging Fire,Boss's Orders PAL 172,3,Trainer
Gouging Fire,Judge SVI 176,1,Trainer
Gouging Fire,Ultra Ball SVI 196,4,Trainer
Gouging Fire,Nest Ball SVI 181,3,Trainer
Gouging Fire,Earthen Vessel PAR 163,3,Trainer
Gouging Fire,Energy Switch SVI 173,3,Trainer
Gouging Fire,Trekking Shoes ASR 156,2,Trainer
Gouging Fire,Night Stretcher SFA 61,2,Trainer
Gouging Fire,Secret Box TWM 163,1,Trainer
Gouging Fire,Bravery Charm PAL 173,2,Trainer
Gouging Fire,Forest Seal Stone SIT 156,1,Trainer
Gouging Fire,Magma Basin BRS 144,4,Trainer
Gouging Fire,Fire Energy SVE 10,7,Energy
Gouging Fire,Jet Energy PAL 190,4,Energy
Gouging Fire,Darkness Energy SVE 15,2,Energy
Cards,"14 Pokemon, 33 Trainer, 13 Energy",,
Gouging Fire,Gouging Fire ex TEF 38,3,Pokemon
Gouging Fire,Radiant Greninja ASR 46,1,Pokemon
Gouging Fire,Fezandipiti ex SFA 38,1,Pokemon
Gouging Fire,Latias ex SSP 76,1,Pokemon
Gouging Fire,Koraidon SSP 116,1,Pokemon
Gouging Fire,Squawkabilly ex PAL 169,1,Pokemon
Gouging Fire,Entei V BRS 22,1,Pokemon
Gouging Fire,Flutter Mane TEF 78,1,Pokemon
Gouging Fire,Munkidori TWM 95,1,Pokemon
Gouging Fire,Professor Sada's Vitality PAR 170,4,Trainer
Gouging Fire,Iono PAL 185,2,Trainer
Gouging Fire,Boss's Orders PAL 172,2,Trainer
Gouging Fire,Nest Ball SVI 181,4,Trainer
Gouging Fire,Earthen Vessel PAR 163,3,Trainer
Gouging Fire,Pokémon Catcher SVI 187,3,Trainer
Gouging Fire,Ultra Ball SVI 196,3,Trainer
Gouging Fire,Pokégear 3.0 SVI 186,2,Trainer
Gouging Fire,Night Stretcher SFA 61,2,Trainer
Gouging Fire,Energy Switch SVI 173,2,Trainer
Gouging Fire,Secret Box TWM 163,1,Trainer
Gouging Fire,Switch Cart ASR 154,1,Trainer
Gouging Fire,Pal Pad SVI 182,1,Trainer
Gouging Fire,Trekking Shoes ASR 156,1,Trainer
Gouging Fire,Forest Seal Stone SIT 156,1,Trainer
Gouging Fire,Bravery Charm PAL 173,1,Trainer
Gouging Fire,Ancient Booster Energy Capsule TEF 140,1,Trainer
Gouging Fire,Magma Basin BRS 144,3,Trainer
Gouging Fire,Fire Energy SVE 10,7,Energy
Gouging Fire,Jet Energy PAL 190,3,Energy
Gouging Fire,Darkness Energy SVE 15,2,Energy
Cards,"11 Pokemon, 37 Trainer, 12 Energy",,
Gouging Fire,Gouging Fire ex TEF 38,3,Pokemon
Gouging Fire,Gouging Fire SSP 38,1,Pokemon
Gouging Fire,Mew ex MEW 151,1,Pokemon
Gouging Fire,Squawkabilly ex PAL 169,1,Pokemon
Gouging Fire,Munkidori TWM 95,1,Pokemon
Gouging Fire,Flutter Mane TEF 78,1,Pokemon
Gouging Fire,Lumineon V BRS 40,1,Pokemon
Gouging Fire,Entei V BRS 22,1,Pokemon
Gouging Fire,Delphox V LOR 27,1,Pokemon
Gouging Fire,Fezandipiti ex SFA 38,1,Pokemon
Gouging Fire,Radiant Greninja ASR 46,1,Pokemon
Gouging Fire,Iron Bundle PAR 56,1,Pokemon
Gouging Fire,Professor Sada's Vitality PAR 170,4,Trainer
Gouging Fire,Boss's Orders PAL 172,3,Trainer
Gouging Fire,Judge SVI 176,1,Trainer
Gouging Fire,Kieran TWM 154,1,Trainer
Gouging Fire,Ultra Ball SVI 196,4,Trainer
Gouging Fire,Energy Switch SVI 173,3,Trainer
Gouging Fire,Nest Ball SVI 181,3,Trainer
Gouging Fire,Earthen Vessel PAR 163,3,Trainer
Gouging Fire,Trekking Shoes ASR 156,3,Trainer
Gouging Fire,Switch Cart ASR 154,1,Trainer
Gouging Fire,Secret Box TWM 163,1,Trainer
Gouging Fire,Bravery Charm PAL 173,1,Trainer
Gouging Fire,Forest Seal Stone SIT 156,1,Trainer
Gouging Fire,Magma Basin BRS 144,4,Trainer
Gouging Fire,Fire Energy SVE 10,7,Energy
Gouging Fire,Jet Energy PAL 190,4,Energy
Gouging Fire,Darkness Energy SVE 15,2,Energy
Cards,"14 Pokemon, 33 Trainer, 13 Energy",,
Gouging Fire,Gouging Fire ex TEF 38,3,Pokemon
Gouging Fire,Fezandipiti ex SFA 38,1,Pokemon
Gouging Fire,Squawkabilly ex PAL 169,1,Pokemon
Gouging Fire,Lumineon V BRS 40,1,Pokemon
Gouging Fire,Munkidori TWM 95,1,Pokemon
Gouging Fire,Radiant Greninja ASR 46,1,Pokemon
Gouging Fire,Delphox V LOR 27,1,Pokemon
Gouging Fire,Mew ex MEW 151,1,Pokemon
Gouging Fire,Koraidon SSP 116,1,Pokemon
Gouging Fire,Flutter Mane TEF 78,1,Pokemon
Gouging Fire,Professor Sada's Vitality PAR 170,4,Trainer
Gouging Fire,Boss's Orders PAL 172,1,Trainer
Gouging Fire,Ultra Ball SVI 196,4,Trainer
Gouging Fire,Nest Ball SVI 181,4,Trainer
Gouging Fire,Pokémon Catcher SVI 187,4,Trainer
Gouging Fire,Energy Switch SVI 173,3,Trainer
Gouging Fire,Earthen Vessel PAR 163,3,Trainer
Gouging Fire,Pokégear 3.0 SVI 186,2,Trainer
Gouging Fire,Switch Cart ASR 154,1,Trainer
Gouging Fire,Secret Box TWM 163,1,Trainer
Gouging Fire,Hisuian Heavy Ball ASR 146,1,Trainer
Gouging Fire,Bravery Charm PAL 173,2,Trainer
Gouging Fire,Forest Seal Stone SIT 156,1,Trainer
Gouging Fire,Magma Basin BRS 144,4,Trainer
Gouging Fire,Fire Energy SVE 10,7,Energy
Gouging Fire,Jet Energy PAL 190,4,Energy
Gouging Fire,Darkness Energy SVE 15,2,Energy
Cards,"12 Pokemon, 35 Trainer, 13 Energy",,
Gouging Fire,Gouging Fire ex TEF 38,3,Pokemon
Gouging Fire,Roaring Moon ex PAR 124,1,Pokemon
Gouging Fire,Delphox V LOR 27,1,Pokemon
Gouging Fire,Fezandipiti ex SFA 38,1,Pokemon
Gouging Fire,Mew ex MEW 151,1,Pokemon
Gouging Fire,Squawkabilly ex PAL 169,1,Pokemon
Gouging Fire,Entei V BRS 22,1,Pokemon
Gouging Fire,Radiant Greninja ASR 46,1,Pokemon
Gouging Fire,Flutter Mane TEF 78,1,Pokemon
Gouging Fire,Munkidori TWM 95,1,Pokemon
Gouging Fire,Professor Sada's Vitality PAR 170,4,Trainer
Gouging Fire,Boss's Orders PAL 172,2,Trainer
Gouging Fire,Iono PAL 185,1,Trainer
Gouging Fire,Nest Ball SVI 181,4,Trainer
Gouging Fire,Ultra Ball SVI 196,3,Trainer
Gouging Fire,Energy Switch SVI 173,3,Trainer
Gouging Fire,Pokémon Catcher SVI 187,3,Trainer
Gouging Fire,Earthen Vessel PAR 163,3,Trainer
Gouging Fire,Night Stretcher SFA 61,2,Trainer
Gouging Fire,Pal Pad SVI 182,1,Trainer
Gouging Fire,Secret Box TWM 163,1,Trainer
Gouging Fire,Hisuian Heavy Ball ASR 146,1,Trainer
Gouging Fire,Switch Cart ASR 154,1,Trainer
Gouging Fire,Ancient Booster Energy Capsule TEF 140,1,Trainer
Gouging Fire,Bravery Charm PAL 173,1,Trainer
Gouging Fire,Forest Seal Stone SIT 156,1,Trainer
Gouging Fire,Magma Basin BRS 144,4,Trainer
Gouging Fire,Fire Energy SVE 10,6,Energy
Gouging Fire,Darkness Energy SVE 15,3,Energy
Gouging Fire,Jet Energy PAL 190,3,Energy
Cards,"12 Pokemon, 36 Trainer, 12 Energy",,
Gouging Fire,Gouging Fire ex TEF 38,3,Pokemon
Gouging Fire,Entei V BRS 22,2,Pokemon
Gouging Fire,Munkidori TWM 95,2,Pokemon
Gouging Fire,Delphox V LOR 27,1,Pokemon
Gouging Fire,Flutter Mane TEF 78,1,Pokemon
Gouging Fire,Radiant Greninja ASR 46,1,Pokemon
Gouging Fire,Squawkabilly ex PAL 169,1,Pokemon
Gouging Fire,Fezandipiti ex SFA 38,1,Pokemon
Gouging Fire,Professor Sada's Vitality PAR 170,4,Trainer
Gouging Fire,Boss's Orders PAL 172,3,Trainer
Gouging Fire,Judge SVI 176,1,Trainer
Gouging Fire,Ultra Ball SVI 196,4,Trainer
Gouging Fire,Trekking Shoes ASR 156,4,Trainer
Gouging Fire,Earthen Vessel PAR 163,4,Trainer
Gouging Fire,Nest Ball SVI 181,3,Trainer
Gouging Fire,Energy Switch SVI 173,3,Trainer
Gouging Fire,Switch Cart ASR 154,2,Trainer
Gouging Fire,Pal Pad SVI 182,1,Trainer
Gouging Fire,Secret Box TWM 163,1,Trainer
Gouging Fire,Forest Seal Stone SIT 156,1,Trainer
Gouging Fire,Bravery Charm PAL 173,1,Trainer
Gouging Fire,Magma Basin BRS 144,4,Trainer
Gouging Fire,Fire Energy SVE 10,6,Energy
Gouging Fire,Jet Energy PAL 190,4,Energy
Gouging Fire,Darkness Energy SVE 15,2,Energy
Cards,"12 Pokemon, 36 Trainer, 12 Energy",,
Archaludon,Duraludon SCR 106,4,Pokemon
Archaludon,Archaludon ex SSP 130,3,Pokemon
Archaludon,Scyther MEW 123,2,Pokemon
Archaludon,Scizor OBF 141,2,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Relicanth TEF 84,1,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Professor's Research SVI 189,3,Trainer
Archaludon,Iono PAL 185,3,Trainer
Archaludon,Boss's Orders PAL 172,2,Trainer
Archaludon,Professor Turo's Scenario PAR 171,1,Trainer
Archaludon,Nest Ball SVI 181,4,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Night Stretcher SFA 61,4,Trainer
Archaludon,Earthen Vessel PAR 163,4,Trainer
Archaludon,Pokémon Catcher SVI 187,3,Trainer
Archaludon,Pokégear 3.0 SVI 186,2,Trainer
Archaludon,Trekking Shoes ASR 156,2,Trainer
Archaludon,Counter Catcher PAR 160,1,Trainer
Archaludon,Prime Catcher TEF 157,1,Trainer
Archaludon,Pal Pad SVI 182,1,Trainer
Archaludon,PokéStop PGO 68,3,Trainer
Archaludon,Metal Energy SVE 16,8,Energy
Cards,"14 Pokemon, 38 Trainer, 8 Energy",,
Archaludon,Duraludon SCR 106,4,Pokemon
Archaludon,Archaludon ex SSP 130,3,Pokemon
Archaludon,Staryu MEW 120,2,Pokemon
Archaludon,Starmie MEW 121,1,Pokemon
Archaludon,Relicanth TEF 84,1,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Professor's Research SVI 189,4,Trainer
Archaludon,Iono PAL 185,3,Trainer
Archaludon,Boss's Orders PAL 172,2,Trainer
Archaludon,Professor Turo's Scenario PAR 171,1,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Earthen Vessel PAR 163,4,Trainer
Archaludon,Night Stretcher SFA 61,4,Trainer
Archaludon,Nest Ball SVI 181,4,Trainer
Archaludon,Pokémon Catcher SVI 187,3,Trainer
Archaludon,Pokégear 3.0 SVI 186,2,Trainer
Archaludon,Hisuian Heavy Ball ASR 146,1,Trainer
Archaludon,Pal Pad SVI 182,1,Trainer
Archaludon,Prime Catcher TEF 157,1,Trainer
Archaludon,Rigid Band MEW 165,2,Trainer
Archaludon,PokéStop PGO 68,3,Trainer
Archaludon,Metal Energy SVE 16,8,Energy
Cards,"13 Pokemon, 39 Trainer, 8 Energy",,
Archaludon,Duraludon SCR 106,4,Pokemon
Archaludon,Archaludon ex SSP 130,3,Pokemon
Archaludon,Origin Forme Dialga V ASR 113,2,Pokemon
Archaludon,Origin Forme Dialga VSTAR ASR 114,2,Pokemon
Archaludon,Relicanth TEF 84,1,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Professor's Research SVI 189,4,Trainer
Archaludon,Boss's Orders PAL 172,3,Trainer
Archaludon,Iono PAL 185,3,Trainer
Archaludon,Professor Turo's Scenario PAR 171,2,Trainer
Archaludon,Thorton LOR 167,1,Trainer
Archaludon,Night Stretcher SFA 61,4,Trainer
Archaludon,Nest Ball SVI 181,4,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Earthen Vessel PAR 163,3,Trainer
Archaludon,Pokégear 3.0 SVI 186,3,Trainer
Archaludon,Counter Catcher PAR 160,2,Trainer
Archaludon,Scoop Up Cyclone TWM 162,1,Trainer
Archaludon,Pal Pad SVI 182,1,Trainer
Archaludon,Artazon PAL 171,1,Trainer
Archaludon,Jamming Tower TWM 153,1,Trainer
Archaludon,Metal Energy SVE 16,9,Energy
Cards,"14 Pokemon, 37 Trainer, 9 Energy",,
Archaludon,Duraludon SCR 106,4,Pokemon
Archaludon,Archaludon ex SSP 130,3,Pokemon
Archaludon,Staryu BRS 30,2,Pokemon
Archaludon,Starmie MEW 121,1,Pokemon
Archaludon,Relicanth TEF 84,1,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Professor's Research SVI 189,4,Trainer
Archaludon,Boss's Orders PAL 172,2,Trainer
Archaludon,Iono PAL 185,2,Trainer
Archaludon,Professor Turo's Scenario PAR 171,1,Trainer
Archaludon,Nest Ball SVI 181,4,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Night Stretcher SFA 61,4,Trainer
Archaludon,Pokémon Catcher SVI 187,4,Trainer
Archaludon,Trekking Shoes ASR 156,3,Trainer
Archaludon,Earthen Vessel PAR 163,3,Trainer
Archaludon,Pokégear 3.0 SVI 186,2,Trainer
Archaludon,Canceling Cologne ASR 136,1,Trainer
Archaludon,Scoop Up Cyclone TWM 162,1,Trainer
Archaludon,Pal Pad SVI 182,1,Trainer
Archaludon,PokéStop PGO 68,3,Trainer
Archaludon,Metal Energy SVE 16,8,Energy
Cards,"13 Pokemon, 39 Trainer, 8 Energy",,
Archaludon,Duraludon SCR 106,4,Pokemon
Archaludon,Archaludon ex SSP 130,4,Pokemon
Archaludon,Origin Forme Dialga V ASR 113,2,Pokemon
Archaludon,Origin Forme Dialga VSTAR ASR 114,2,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Arven OBF 186,4,Trainer
Archaludon,Boss's Orders PAL 172,4,Trainer
Archaludon,Professor's Research SVI 189,2,Trainer
Archaludon,Professor Turo's Scenario PAR 171,2,Trainer
Archaludon,Pokégear 3.0 SVI 186,4,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Earthen Vessel PAR 163,3,Trainer
Archaludon,Call Bell SSP 165,3,Trainer
Archaludon,Night Stretcher SFA 61,3,Trainer
Archaludon,Canceling Cologne ASR 136,1,Trainer
Archaludon,Counter Catcher PAR 160,1,Trainer
Archaludon,Nest Ball SVI 181,1,Trainer
Archaludon,Precious Trolley SSP 185,1,Trainer
Archaludon,Technical Machine: Turbo Energize PAR 179,2,Trainer
Archaludon,Vitality Band SVI 197,1,Trainer
Archaludon,Metal Energy SVE 16,10,Energy
Cards,"14 Pokemon, 36 Trainer, 10 Energy",,
Archaludon,Duraludon SCR 106,4,Pokemon
Archaludon,Archaludon ex SSP 130,3,Pokemon
Archaludon,Origin Forme Dialga V ASR 113,1,Pokemon
Archaludon,Origin Forme Dialga VSTAR ASR 114,1,Pokemon
Archaludon,Staryu BRS 30,1,Pokemon
Archaludon,Starmie MEW 121,1,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Iron Bundle PAR 56,1,Pokemon
Archaludon,Lumineon V BRS 40,1,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Professor's Research SVI 189,3,Trainer
Archaludon,Boss's Orders PAL 172,3,Trainer
Archaludon,Iono PAL 185,1,Trainer
Archaludon,Irida ASR 147,1,Trainer
Archaludon,Thorton LOR 167,1,Trainer
Archaludon,Professor Turo's Scenario PAR 171,1,Trainer
Archaludon,Nest Ball SVI 181,4,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Night Stretcher SFA 61,4,Trainer
Archaludon,Earthen Vessel PAR 163,3,Trainer
Archaludon,Trekking Shoes ASR 156,3,Trainer
Archaludon,Pokégear 3.0 SVI 186,1,Trainer
Archaludon,Counter Catcher PAR 160,1,Trainer
Archaludon,Canceling Cologne ASR 136,1,Trainer
Archaludon,Pal Pad SVI 182,1,Trainer
Archaludon,Lost Vacuum LOR 162,1,Trainer
Archaludon,Scramble Switch SSP 186,1,Trainer
Archaludon,PokéStop PGO 68,2,Trainer
Archaludon,Metal Energy SVE 16,9,Energy
Cards,"15 Pokemon, 36 Trainer, 9 Energy",,
Archaludon,Duraludon SCR 106,4,Pokemon
Archaludon,Archaludon ex SSP 130,3,Pokemon
Archaludon,Staryu MEW 120,2,Pokemon
Archaludon,Starmie MEW 121,1,Pokemon
Archaludon,Relicanth TEF 84,1,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Professor's Research SVI 189,3,Trainer
Archaludon,Iono PAL 185,2,Trainer
Archaludon,Boss's Orders PAL 172,2,Trainer
Archaludon,Arven OBF 186,1,Trainer
Archaludon,Professor Turo's Scenario PAR 171,1,Trainer
Archaludon,Nest Ball SVI 181,4,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Night Stretcher SFA 61,4,Trainer
Archaludon,Earthen Vessel PAR 163,3,Trainer
Archaludon,Pokémon Catcher SVI 187,3,Trainer
Archaludon,Trekking Shoes ASR 156,2,Trainer
Archaludon,Pokégear 3.0 SVI 186,2,Trainer
Archaludon,Pal Pad SVI 182,1,Trainer
Archaludon,Canceling Cologne ASR 136,1,Trainer
Archaludon,Lost Vacuum LOR 162,1,Trainer
Archaludon,Maximum Belt TEF 154,1,Trainer
Archaludon,PokéStop PGO 68,3,Trainer
Archaludon,Metal Energy SVE 16,9,Energy
Cards,"13 Pokemon, 38 Trainer, 9 Energy",,
Archaludon,Duraludon SCR 106,4,Pokemon
Archaludon,Archaludon ex SSP 130,4,Pokemon
Archaludon,Origin Forme Dialga V ASR 113,1,Pokemon
Archaludon,Origin Forme Dialga VSTAR ASR 114,1,Pokemon
Archaludon,Staryu BRS 30,1,Pokemon
Archaludon,Starmie MEW 121,1,Pokemon
Archaludon,Relicanth TEF 84,1,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Lumineon V BRS 40,1,Pokemon
Archaludon,Professor's Research SVI 189,4,Trainer
Archaludon,Boss's Orders PAL 172,2,Trainer
Archaludon,Iono PAL 185,2,Trainer
Archaludon,Thorton LOR 167,1,Trainer
Archaludon,Professor Turo's Scenario PAR 171,1,Trainer
Archaludon,Kieran TWM 154,1,Trainer
Archaludon,Nest Ball SVI 181,4,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Night Stretcher SFA 61,4,Trainer
Archaludon,Pokégear 3.0 SVI 186,3,Trainer
Archaludon,Earthen Vessel PAR 163,3,Trainer
Archaludon,Pal Pad SVI 182,1,Trainer
Archaludon,Counter Catcher PAR 160,1,Trainer
Archaludon,Dangerous Laser SFA 58,1,Trainer
Archaludon,Hisuian Heavy Ball ASR 146,1,Trainer
Archaludon,PokéStop PGO 68,2,Trainer
Archaludon,Metal Energy SVE 16,9,Energy
Cards,"16 Pokemon, 35 Trainer, 9 Energy",,
Archaludon,Duraludon SCR 106,3,Pokemon
Archaludon,Duraludon SSP 129,1,Pokemon
Archaludon,Archaludon ex SSP 130,4,Pokemon
Archaludon,Origin Forme Dialga V ASR 113,2,Pokemon
Archaludon,Origin Forme Dialga VSTAR ASR 114,2,Pokemon
Archaludon,Lumineon V BRS 40,1,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Professor's Research SVI 189,3,Trainer
Archaludon,Boss's Orders PAL 172,2,Trainer
Archaludon,Professor Turo's Scenario PAR 171,2,Trainer
Archaludon,Iono PAL 185,2,Trainer
Archaludon,Serena SIT 164,1,Trainer
Archaludon,Arven OBF 186,1,Trainer
Archaludon,Thorton LOR 167,1,Trainer
Archaludon,Night Stretcher SFA 61,4,Trainer
Archaludon,Nest Ball SVI 181,4,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Earthen Vessel PAR 163,3,Trainer
Archaludon,Pokégear 3.0 SVI 186,3,Trainer
Archaludon,Prime Catcher TEF 157,1,Trainer
Archaludon,Pal Pad SVI 182,1,Trainer
Archaludon,Canceling Cologne ASR 136,1,Trainer
Archaludon,Vitality Band SVI 197,1,Trainer
Archaludon,PokéStop PGO 68,2,Trainer
Archaludon,Metal Energy SVE 16,9,Energy
Cards,"15 Pokemon, 36 Trainer, 9 Energy",,
Archaludon,Duraludon SCR 106,4,Pokemon
Archaludon,Archaludon ex SSP 130,4,Pokemon
Archaludon,Origin Forme Dialga V ASR 113,1,Pokemon
Archaludon,Origin Forme Dialga VSTAR ASR 114,1,Pokemon
Archaludon,Fezandipiti ex SFA 38,1,Pokemon
Archaludon,Radiant Greninja ASR 46,1,Pokemon
Archaludon,Relicanth TEF 84,1,Pokemon
Archaludon,Professor's Research SVI 189,4,Trainer
Archaludon,Boss's Orders PAL 172,2,Trainer
Archaludon,Iono PAL 185,2,Trainer
Archaludon,Professor Turo's Scenario PAR 171,1,Trainer
Archaludon,Thorton LOR 167,1,Trainer
Archaludon,Ultra Ball SVI 196,4,Trainer
Archaludon,Nest Ball SVI 181,4,Trainer
Archaludon,Night Stretcher SFA 61,4,Trainer
Archaludon,Earthen Vessel PAR 163,3,Trainer
Archaludon,Pokégear 3.0 SVI 186,3,Trainer
Archaludon,Counter Catcher PAR 160,2,Trainer
Archaludon,Hisuian Heavy Ball ASR 146,1,Trainer
Archaludon,Prime Catcher TEF 157,1,Trainer
Archaludon,Lost Vacuum LOR 162,1,Trainer
Archaludon,Canceling Cologne ASR 136,1,Trainer
Archaludon,Pal Pad SVI 182,1,Trainer
Archaludon,PokéStop PGO 68,3,Trainer
Archaludon,Metal Energy SVE 16,9,Energy
Cards,"13 Pokemon, 38 Trainer, 9 Energy",,
Chien-Pao,Frigibax PAL 57,4,Pokemon
Chien-Pao,Arctibax PAL 59,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,3,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,4,Pokemon
Chien-Pao,Dunsparce TEF 128,2,Pokemon
Chien-Pao,Dudunsparce TEF 129,2,Pokemon
Chien-Pao,Ditto MEW 132,2,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Fezandipiti ex SFA 38,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Boss's Orders PAL 172,2,Trainer
Chien-Pao,Rare Candy SVI 191,4,Trainer
Chien-Pao,Nest Ball SVI 181,4,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,4,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Great Ball PAL 183,3,Trainer
Chien-Pao,Canceling Cologne ASR 136,2,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
